Anchor;A;B;Label
cs.CR;cs.NI;cs.SC;1
cs.CR;cs.OS;cs.LG;1
cs.CR;cs.OS;cs.MS;1
cs.CR;cs.PL;cs.OS;0
cs.CR;cs.RO;cs.FL;0
cs.CR;cs.RO;cs.SE;0
cs.CR;cs.RO;cs.SC;0
cs.CR;cs.SE;cs.IT;0
cs.CR;cs.SD;cs.CC;0
cs.CR;cs.SD;cs.NA;0
cs.CR;cs.SY;cs.AI;1
cs.CR;cs.SY;cs.CC;1
cs.CR;cs.SY;cs.IR;1
cs.DB;cs.CL;cs.IR;0
cs.DB;cs.CL;cs.SE;0
cs.DB;cs.GT;cs.IR;0
cs.DB;cs.CV;cs.IR;0
cs.DB;cs.DL;cs.CG;1
cs.DB;cs.DL;cs.CR;1
cs.DB;cs.DL;cs.DM;1
cs.DB;cs.DL;cs.FL;1
cs.DB;cs.DL;cs.NA;1
cs.DB;cs.DM;cs.MM;0
cs.DB;cs.DC;cs.AI;1
cs.DB;cs.DC;cs.CL;1
cs.DB;cs.DC;cs.CV;1
cs.DB;cs.DC;cs.CR;1
cs.DB;cs.DC;cs.LG;1
cs.DB;cs.DC;cs.MM;1
cs.DB;cs.DC;cs.SC;1
cs.DB;cs.FL;cs.IR;0
cs.DB;cs.FL;cs.MM;0
cs.DB;cs.FL;cs.SE;0
cs.DB;cs.HC;cs.MM;0
cs.DB;cs.IR;cs.NA;1
cs.DB;cs.MM;cs.MS;1
cs.DB;cs.PL;cs.DC;0
cs.DB;cs.SE;cs.AI;1
cs.DB;cs.SE;cs.CR;1
cs.DB;cs.SE;cs.GR;1
cs.DB;cs.SE;cs.LO;1
cs.DB;cs.SY;cs.SC;1
cs.DL;cs.CL;cs.GR;1
cs.DL;cs.CL;cs.MS;1
cs.DL;cs.CL;cs.MM;0
cs.DL;cs.CG;cs.IR;0
cs.DL;cs.CR;cs.GR;0
cs.DL;cs.DB;cs.FL;1
cs.DL;cs.DB;cs.MS;1
cs.DL;cs.DB;cs.PL;1
cs.DL;cs.DB;cs.SE;1
cs.DL;cs.DM;cs.IR;0
cs.DL;cs.DM;cs.MM;0
cs.DL;cs.DC;cs.IR;0
cs.DL;cs.GR;cs.IR;0
cs.DL;cs.IR;cs.SC;1
cs.DL;cs.IT;cs.MM;0
cs.DL;cs.MA;cs.MM;0
cs.DL;cs.OS;cs.MM;0
cs.DL;cs.PL;cs.IR;0
cs.DL;cs.PL;cs.IT;0
cs.DL;cs.SY;cs.IR;0
cs.DM;cs.CL;cs.MS;0
cs.DM;cs.CL;cs.NA;0
cs.DM;cs.CR;cs.NI;1
cs.DM;cs.CR;cs.SY;1
cs.DM;cs.DB;cs.CV;0
cs.DM;cs.DB;cs.CR;0
cs.DM;cs.DB;cs.MS;0
cs.DM;cs.DL;cs.CR;0
cs.DM;cs.DL;cs.LG;0
cs.DM;cs.DC;cs.MS;0
cs.DM;cs.AR;cs.NA;0
cs.DM;cs.LO;cs.CC;1
cs.DM;cs.MS;cs.SC;1
cs.DM;cs.MM;cs.NA;0
cs.DM;cs.NA;cs.NI;1
cs.DM;cs.NA;cs.SC;1
cs.DM;cs.OS;cs.CG;0
cs.DM;cs.RO;cs.NA;0
cs.DM;cs.SE;cs.GT;0
cs.DM;cs.SE;cs.MS;0
cs.DM;cs.SE;cs.NA;0
cs.DM;cs.SD;cs.IT;0
cs.DM;cs.SD;cs.NA;0
cs.DM;cs.SY;cs.NA;0
cs.DC;cs.CL;cs.SE;0
cs.DC;cs.DB;cs.AI;1
cs.DC;cs.DB;cs.CG;1
cs.DC;cs.DB;cs.HC;1
cs.DC;cs.DB;cs.MM;1
cs.DC;cs.AR;cs.AI;1
cs.DC;cs.AR;cs.GR;1
cs.DC;cs.AR;cs.IR;1
cs.DC;cs.AR;cs.LG;1
cs.DC;cs.AR;cs.MS;1
cs.DC;cs.AR;cs.NA;1
cs.DC;cs.AR;cs.OS;1
cs.DC;cs.LG;cs.NI;0
cs.DC;cs.NA;cs.NI;0
cs.DC;cs.PL;cs.NI;0
cs.DC;cs.PL;cs.SE;0
cs.DC;cs.PL;cs.SY;0
cs.DC;cs.RO;cs.SE;0
cs.DC;cs.SE;cs.CV;1
cs.DC;cs.SE;cs.MS;1
cs.DC;cs.SE;cs.NI;0
cs.DC;cs.SD;cs.SY;0
cs.FL;cs.CL;cs.AI;1
cs.FL;cs.CL;cs.CC;1
cs.FL;cs.CL;cs.CG;1
cs.FL;cs.CL;cs.SY;1
cs.FL;cs.CC;cs.SC;0
cs.FL;cs.CV;cs.CC;0
cs.FL;cs.CV;cs.SC;0
cs.FL;cs.DB;cs.DM;0
cs.FL;cs.DL;cs.AI;0
cs.FL;cs.DL;cs.CV;0
cs.FL;cs.DL;cs.LG;0
cs.FL;cs.DM;cs.AI;0
cs.FL;cs.DM;cs.LO;0
cs.FL;cs.IR;cs.NA;1
cs.FL;cs.IR;cs.SC;0
cs.FL;cs.IT;cs.IR;1
cs.FL;cs.LO;cs.MS;1
cs.FL;cs.OS;cs.CL;0
cs.FL;cs.PL;cs.LO;0
cs.FL;cs.PL;cs.NI;1
cs.FL;cs.PL;cs.OS;1
cs.FL;cs.PL;cs.SY;1
cs.FL;cs.RO;cs.MS;1
cs.FL;cs.SD;cs.AI;0
cs.GR;cs.CG;cs.CR;1
cs.GR;cs.CV;cs.NI;1
cs.GR;cs.DB;cs.CG;0
cs.GR;cs.DB;cs.RO;0
cs.GR;cs.AR;cs.MM;0
cs.GR;cs.IT;cs.MM;0
cs.GR;cs.LG;cs.MM;0
cs.GR;cs.MS;cs.CV;0
cs.GR;cs.MA;cs.MM;0
cs.GR;cs.MM;cs.LO;1
cs.GR;cs.MM;cs.SY;1
cs.GR;cs.RO;cs.FL;1
cs.GR;cs.RO;cs.MS;1
cs.GR;cs.RO;cs.SY;1
cs.GR;cs.SE;cs.CV;0
cs.GR;cs.SE;cs.MM;0
cs.AR;cs.AI;cs.NI;0
cs.AR;cs.CL;cs.SY;0
cs.AR;cs.CR;cs.LO;1
cs.AR;cs.DB;cs.OS;0
cs.AR;cs.DM;cs.OS;0
cs.AR;cs.DC;cs.AI;1
cs.AR;cs.DC;cs.LO;1
cs.AR;cs.DC;cs.SD;1
cs.AR;cs.HC;cs.SY;0
cs.AR;cs.IT;cs.CR;0
cs.AR;cs.MM;cs.SY;0
cs.AR;cs.OS;cs.CV;1
cs.AR;cs.OS;cs.MM;1
cs.AR;cs.OS;cs.NA;1
cs.AR;cs.OS;cs.SD;1
cs.AR;cs.OS;cs.SC;1
cs.AR;cs.PL;cs.NI;0
cs.AR;cs.PL;cs.SY;0
cs.AR;cs.RO;cs.GR;1
cs.AR;cs.RO;cs.IT;1
cs.AR;cs.RO;cs.LO;1
cs.AR;cs.RO;cs.LG;1
cs.AR;cs.RO;cs.MS;1
cs.HC;cs.CL;cs.LO;1
cs.HC;cs.CL;cs.MS;1
cs.HC;cs.DB;cs.MM;0
cs.HC;cs.DL;cs.GT;0
cs.HC;cs.DL;cs.GR;0
cs.HC;cs.DM;cs.MM;0
cs.HC;cs.DM;cs.SD;0
cs.HC;cs.FL;cs.GR;0
cs.HC;cs.FL;cs.MM;0
cs.HC;cs.AR;cs.SD;0
cs.HC;cs.MM;cs.CV;1
cs.HC;cs.MM;cs.NI;1
cs.HC;cs.PL;cs.RO;0
cs.HC;cs.RO;cs.FL;1
cs.HC;cs.SD;cs.IR;1
cs.IR;cs.AI;cs.SC;1
cs.IR;cs.CL;cs.CG;1
cs.IR;cs.CL;cs.NI;1
cs.IR;cs.CV;cs.SC;1
cs.IR;cs.CR;cs.SC;0
cs.IR;cs.DB;cs.CV;1
cs.IR;cs.DB;cs.CR;1
cs.IR;cs.DB;cs.HC;1
cs.IR;cs.DB;cs.LG;0
cs.IR;cs.DB;cs.NI;1
cs.IR;cs.DB;cs.OS;1
cs.IR;cs.DB;cs.SY;1
cs.IR;cs.DL;cs.CL;0
cs.IR;cs.DL;cs.CR;1
cs.IR;cs.DL;cs.HC;1
cs.IR;cs.DL;cs.RO;1
cs.IR;cs.DL;cs.SE;1
cs.IR;cs.DL;cs.SC;1
cs.IR;cs.DL;cs.SY;1
cs.IR;cs.DC;cs.AI;0
cs.IR;cs.DC;cs.CV;0
cs.IR;cs.FL;cs.IT;0
cs.IR;cs.GR;cs.AI;0
cs.IR;cs.AR;cs.CL;0
cs.IR;cs.AR;cs.DL;0
cs.IR;cs.IT;cs.GR;1
cs.IR;cs.IT;cs.NA;1
cs.IR;cs.LG;cs.CC;1
cs.IR;cs.LG;cs.MS;1
cs.IR;cs.LG;cs.MM;1
cs.IR;cs.LG;cs.SE;1
cs.IR;cs.MM;cs.AI;0
cs.IR;cs.PL;cs.CV;0
cs.IR;cs.PL;cs.LG;0
cs.IR;cs.RO;cs.IT;0
cs.IR;cs.SE;cs.CV;0
cs.IT;cs.CL;cs.CR;0
cs.IT;cs.CG;cs.CR;0
cs.IT;cs.CG;cs.IR;0
cs.IT;cs.CG;cs.SC;0
cs.IT;cs.CR;cs.GT;1
cs.IT;cs.DB;cs.LO;1
cs.IT;cs.DL;cs.CL;0
cs.IT;cs.DL;cs.IR;0
cs.IT;cs.FL;cs.CR;0
cs.IT;cs.LG;cs.CR;0
cs.IT;cs.MM;cs.SC;0
cs.IT;cs.OS;cs.CV;1
cs.IT;cs.PL;cs.AI;1
cs.LO;cs.CL;cs.FL;0
cs.LO;cs.CL;cs.NA;1
cs.LO;cs.DB;cs.AI;0
cs.LO;cs.DB;cs.CL;0
cs.LO;cs.DB;cs.IT;0
cs.LO;cs.DB;cs.PL;0
cs.LO;cs.DL;cs.CL;0
cs.LO;cs.DL;cs.DM;0
cs.LO;cs.DL;cs.SC;0
cs.LO;cs.DC;cs.CL;0
cs.LO;cs.FL;cs.NA;1
cs.LO;cs.FL;cs.SY;1
cs.LO;cs.GR;cs.AI;0
cs.LO;cs.AR;cs.SC;0
cs.LO;cs.HC;cs.CL;0
cs.LO;cs.IT;cs.CC;1
cs.LO;cs.LG;cs.SC;1
cs.LO;cs.NA;cs.SC;0
cs.LO;cs.OS;cs.CL;0
cs.LO;cs.PL;cs.RO;1
cs.LO;cs.RO;cs.MS;1
cs.LO;cs.SE;cs.IT;0
cs.LG;cs.GT;cs.IR;0
cs.LG;cs.CV;cs.CC;1
cs.LG;cs.CV;cs.NA;1
cs.LG;cs.DB;cs.IR;0
cs.LG;cs.DB;cs.RO;0
cs.LG;cs.DL;cs.CL;0
cs.LG;cs.DL;cs.IR;0
cs.LG;cs.DM;cs.AI;0
cs.LG;cs.DM;cs.CL;0
cs.LG;cs.DC;cs.AI;0
cs.LG;cs.DC;cs.IR;0
cs.LG;cs.DC;cs.RO;1
cs.LG;cs.FL;cs.AI;0
cs.LG;cs.AR;cs.CL;0
cs.LG;cs.AR;cs.SC;0
cs.LG;cs.HC;cs.FL;0
cs.LG;cs.IR;cs.SC;0
cs.LG;cs.IT;cs.AI;0
cs.LG;cs.IT;cs.CC;0
cs.LG;cs.LO;cs.NI;1
cs.LG;cs.LO;cs.SY;1
cs.LG;cs.MS;cs.IR;0
cs.LG;cs.MA;cs.OS;1
cs.LG;cs.RO;cs.CL;0
cs.LG;cs.RO;cs.MS;1
cs.LG;cs.SE;cs.CC;0
cs.LG;cs.SE;cs.IR;0
cs.LG;cs.SD;cs.AI;0
cs.LG;cs.SY;cs.CC;0
cs.MS;cs.AI;cs.SC;0
cs.MS;cs.CG;cs.AI;1
cs.MS;cs.CG;cs.GT;1
cs.MS;cs.GT;cs.SC;0
cs.MS;cs.DB;cs.CG;0
cs.MS;cs.DB;cs.DM;0
cs.MS;cs.DL;cs.CG;0
cs.MS;cs.DM;cs.DC;1
cs.MS;cs.DM;cs.GR;1
cs.MS;cs.DM;cs.HC;1
cs.MS;cs.DM;cs.IR;1
cs.MS;cs.DM;cs.LG;1
cs.MS;cs.DM;cs.NI;1
cs.MS;cs.DM;cs.PL;1
cs.MS;cs.FL;cs.CG;0
cs.MS;cs.FL;cs.NA;0
cs.MS;cs.AR;cs.SC;0
cs.MS;cs.HC;cs.CG;0
cs.MS;cs.HC;cs.NA;0
cs.MS;cs.HC;cs.SC;0
cs.MS;cs.IR;cs.NA;0
cs.MS;cs.IT;cs.SC;0
cs.MS;cs.LG;cs.NA;0
cs.MS;cs.LG;cs.SC;0
cs.MS;cs.RO;cs.SC;0
cs.MS;cs.SE;cs.CC;0
cs.MS;cs.SE;cs.CG;0
cs.MA;cs.CL;cs.AI;0
cs.MA;cs.DL;cs.RO;0
cs.MA;cs.DM;cs.AI;0
cs.MA;cs.DC;cs.RO;0
cs.MA;cs.RO;cs.CC;1
cs.MA;cs.RO;cs.CG;1
cs.MA;cs.RO;cs.GR;1
cs.MA;cs.RO;cs.MS;1
cs.MA;cs.RO;cs.NI;1
cs.MM;cs.CL;cs.CV;0
cs.MM;cs.DB;cs.GR;0
cs.MM;cs.DB;cs.LO;1
cs.MM;cs.DB;cs.SE;1
cs.MM;cs.DL;cs.CL;1
cs.MM;cs.DL;cs.GT;1
cs.MM;cs.DL;cs.CV;1
cs.MM;cs.DL;cs.DM;1
cs.MM;cs.DL;cs.DC;1
cs.MM;cs.DL;cs.HC;1
cs.MM;cs.DL;cs.LG;1
cs.MM;cs.DL;cs.NA;1
cs.MM;cs.DL;cs.SE;1
cs.MM;cs.DC;cs.SD;0
cs.MM;cs.GR;cs.IR;1
cs.MM;cs.GR;cs.NI;1
cs.MM;cs.HC;cs.CR;1
cs.MM;cs.HC;cs.NI;1
cs.MM;cs.HC;cs.NA;1
cs.MM;cs.HC;cs.SE;1
cs.MM;cs.HC;cs.SD;0
cs.MM;cs.MA;cs.GR;0
cs.MM;cs.OS;cs.SD;0
cs.MM;cs.SD;cs.NA;1
cs.NI;cs.CL;cs.CR;0
cs.NI;cs.DM;cs.SY;0
cs.NI;cs.DC;cs.CR;1
cs.NI;cs.DC;cs.FL;1
cs.NI;cs.DC;cs.MS;1
cs.NI;cs.DC;cs.NA;1
cs.NI;cs.DC;cs.RO;1
cs.NI;cs.DC;cs.SC;1
cs.NI;cs.AR;cs.CL;1
cs.NI;cs.AR;cs.CG;1
cs.NI;cs.AR;cs.FL;1
cs.NI;cs.HC;cs.CR;0
cs.NI;cs.OS;cs.CL;1
cs.NI;cs.RO;cs.CR;0
cs.NI;cs.SE;cs.CG;1
cs.NI;cs.SD;cs.SY;0
cs.NI;cs.SY;cs.SC;1
cs.NA;cs.CG;cs.SC;1
cs.NA;cs.DB;cs.CC;0
cs.NA;cs.DL;cs.MS;0
cs.NA;cs.DM;cs.OS;1
cs.NA;cs.DC;cs.MS;0
cs.NA;cs.FL;cs.SC;0
cs.NA;cs.AR;cs.MS;0
cs.NA;cs.HC;cs.GT;0
cs.NA;cs.MA;cs.DM;0
cs.NA;cs.SE;cs.MS;0
cs.OS;cs.CG;cs.NI;0
cs.OS;cs.CR;cs.IR;1
cs.OS;cs.CR;cs.SC;1
cs.OS;cs.DB;cs.SY;0
cs.OS;cs.DC;cs.IR;1
cs.OS;cs.DC;cs.NA;1
cs.OS;cs.FL;cs.SE;0
cs.OS;cs.AR;cs.CL;1
cs.OS;cs.AR;cs.CG;1
cs.OS;cs.AR;cs.CR;1
cs.OS;cs.AR;cs.IT;1
cs.OS;cs.AR;cs.LO;1
cs.OS;cs.AR;cs.RO;1
cs.OS;cs.HC;cs.CV;1
cs.OS;cs.LG;cs.SY;0
cs.OS;cs.MS;cs.NI;0
cs.OS;cs.PL;cs.CL;1
cs.OS;cs.SE;cs.NI;0
cs.OS;cs.SY;cs.SC;1
cs.PL;cs.CL;cs.GR;1
cs.PL;cs.CL;cs.NI;1
cs.PL;cs.CG;cs.MS;0
cs.PL;cs.DM;cs.OS;0
cs.PL;cs.RO;cs.LO;0
cs.RO;cs.AI;cs.SC;1
cs.RO;cs.CL;cs.CR;1
cs.RO;cs.CL;cs.FL;0
cs.RO;cs.CL;cs.GR;1
cs.RO;cs.CV;cs.AI;0
cs.RO;cs.CV;cs.IR;1
cs.RO;cs.CV;cs.SC;1
cs.RO;cs.DB;cs.HC;0
cs.RO;cs.DB;cs.MA;0
cs.RO;cs.DM;cs.AI;0
cs.RO;cs.AR;cs.DL;1
cs.RO;cs.AR;cs.MS;1
cs.RO;cs.HC;cs.GT;1
cs.RO;cs.HC;cs.NA;1
cs.RO;cs.HC;cs.SC;1
cs.RO;cs.LG;cs.GT;1
cs.RO;cs.LG;cs.IR;1
cs.RO;cs.LG;cs.MS;1
cs.RO;cs.MS;cs.CV;0
cs.RO;cs.MA;cs.GR;1
cs.RO;cs.PL;cs.LG;0
cs.RO;cs.PL;cs.OS;0
cs.RO;cs.SE;cs.AI;0
cs.RO;cs.SE;cs.SY;0
cs.SE;cs.CL;cs.SY;0
cs.SE;cs.DB;cs.PL;0
cs.SE;cs.DL;cs.DC;0
cs.SE;cs.DL;cs.PL;0
cs.SE;cs.DM;cs.CR;0
cs.SE;cs.DM;cs.NI;0
cs.SE;cs.OS;cs.CL;1
cs.SE;cs.OS;cs.GR;1
cs.SE;cs.OS;cs.MS;1
cs.SE;cs.PL;cs.CL;1
cs.SE;cs.PL;cs.SD;1
cs.SD;cs.DB;cs.DL;0
cs.SD;cs.DL;cs.CG;1
cs.SD;cs.DL;cs.GT;1
cs.SD;cs.DM;cs.HC;0
cs.SD;cs.HC;cs.CC;1
cs.SD;cs.MM;cs.CR;1
cs.SD;cs.MM;cs.GR;1
cs.SD;cs.MM;cs.MS;1
cs.SD;cs.MM;cs.NA;1
cs.SD;cs.MM;cs.SY;1
cs.SD;cs.PL;cs.HC;0
cs.SD;cs.PL;cs.MM;0
cs.SC;cs.CL;cs.CR;1
cs.SC;cs.CL;cs.SE;1
cs.SC;cs.CR;cs.SY;1
cs.SC;cs.DL;cs.CL;0
cs.SC;cs.DL;cs.RO;0
cs.SC;cs.DM;cs.CL;0
cs.SC;cs.DM;cs.LO;0
cs.SC;cs.AR;cs.CL;0
cs.SC;cs.HC;cs.CL;0
cs.SC;cs.MA;cs.CL;0
cs.SC;cs.MA;cs.FL;0
cs.SC;cs.MA;cs.LO;0
cs.SC;cs.MM;cs.LO;0
cs.SC;cs.OS;cs.LO;0
cs.SY;cs.CG;cs.CR;0
cs.SY;cs.CR;cs.LO;1
cs.SY;cs.CR;cs.NA;1
cs.SY;cs.DL;cs.NI;0
cs.SY;cs.DL;cs.RO;0
cs.SY;cs.DM;cs.HC;0
cs.SY;cs.DM;cs.OS;0
cs.SY;cs.DC;cs.GT;1
cs.SY;cs.DC;cs.MS;1
cs.SY;cs.AR;cs.AI;1
cs.SY;cs.AR;cs.CC;1
cs.SY;cs.AR;cs.GT;1
cs.SY;cs.AR;cs.DL;1
cs.SY;cs.AR;cs.GR;1
cs.SY;cs.AR;cs.HC;1
cs.SY;cs.AR;cs.IR;1
cs.SY;cs.AR;cs.MS;1
cs.SY;cs.AR;cs.SC;1
cs.SY;cs.HC;cs.CR;0
cs.SY;cs.HC;cs.IT;1
cs.SY;cs.IR;cs.NI;0
cs.SY;cs.IT;cs.NI;0
cs.SY;cs.MA;cs.IR;1
cs.SY;cs.MA;cs.SC;1
cs.SY;cs.MM;cs.CR;0
cs.SY;cs.OS;cs.AI;1
cs.SY;cs.OS;cs.CG;1
cs.SY;cs.OS;cs.CR;1
cs.SY;cs.SD;cs.NI;0
